1
65
25
49
89
41
17
21
53
41
29
45
57
17
13
37
41
1
1
49
99
57
17
19
35
31
89
41
31
49
121
73
57
73
89
27
109
33
15
117
21
28
71
41
75
13
17
1
1
57
17
65
99
31
33
23
13
21
1
43
43
17
1
45
123
25
13
25
13
21
27
1
84
49
35
81
43
83
113
23
25
37
9
49
57
57
37
49
9
33
1
11
1
69
17
71
73
181
49
57
25
13
57
101
29
22
107
1
29
101
16
11
33
41
25
41
33
21
25
15
11
57
27
103
73
107
39
56
53
59
57
41
29
57
41
81
49
37
49
33
21
41
1
1
73
50
89
63
51
27
45
67
15
21
33
41
13
25
33
49
49
37
57
45
49
37
33
21
21
33
59
1
67
41
17
11
69
105
73
59
70
61
20
51
57
37
49
33
21
65
41
41
25
41
37
49
57
25
57
57
37
81
69
13
25
49
37
55
68
33
41
73
23
65
85
74
1
9
59
31
53
76
73
49
33
49
33
57
33
85
105
81
53
65
41
25
33
21
53
65
71
41
33
75
35
57
61
65
1
53
12
73
75
31
1
49
31
24
21
33
49
37
85
65
33
17
41
33
65
25
35
33
21
49
37
29
23
11
17
37
9
73
105
49
13
123
1
25
27
29
41
31
37
49
57
41
65
41
41
29
65
53
49
37
61
73
51
37
15
71
15
35
17
95
70
28
11
65
7
33
21
33
41
29
81
57
73
49
65
53
65
53
31
10
25
1
83
43
29
93
31
49
41
23
17
33
25
9
49
45
33
29
41
41
1
1
39
33
87
1
83
15
95
1
65
57
95
51
41
29
65
33
21
61
25
13
37
43
37
33
21
18
41
41
41
43
21
105
27
41
1
41
137
51
81
19
33
21
57
10
25
13
65
53
37
49
28
15
63
1
65
121
31
13
73
1
15
119
75
37
19
9
37
1
41
43
41
25
33
17
65
53
57
45
41
25
93
113
60
53
45
23
33
37
49
49
33
49
33
21
25
33
21
49
7
46
7
63
15
58
25
81
79
1
76
1
13
57
45
41
29
33
17
33
17
49
37
65
65
53
89
77
17
1
11
85
123
10
99
13
31
91
109
11
41
49
17
9
69
16
89
53
41
57
65
49
57
33
33
21
33
21
97
10
33
49
96
29
120
65
59
89
48
75
19
69
80
19
50
27
43
41
29
41
25
105
49
37
93
41
29
45
57
37
33
21
33
21
41
115
33
36
77
95
81
55
41
29
57
53
29
65
49
65
73
53
57
45
57
41
29
14
67
127
57
19
75
24
120
57
19
57
41
41
13
49
37
45
73
89
28
39
34
57
47
87
47
45
31
17
51
39
57
73
17
33
33
21
41
39
99
139
49
34
57
31
39
25
5
33
13
25
13
29
41
41
25
13
51
29
21
65
41
73
23
86
49
23
66
19
53
122
41
37
25
9
9
45
41
43
57
37
17
21
33
37
33
49
58
34
35
23
18
10
18
18
49
18
169
42
65
55
156
93
41
47
35
17
18
23
33
49
33
25
29
41
23
43
74
10
18
91
43
65
47
105
89
115
113
58
33
42
18
125
22
65
55
77
11
11
10
100
22
12
43
18
18
63
63
26
33
49
37
17
33
25
41
73
93
10
26
26
42
39
67
129
27
60
10
54
47
81
34
50
41
40
10
64
34
73
47
10
34
61
10
31
17
33
25
21
29
41
65
41
57
26
9
35
42
26
66
88
59
77
132
42
109
19
85
49
29
42
10
18
41
113
23
48
59
18
10
21
37
10
33
49
37
81
49
65
77
73
89
17
33
21
9
25
13
29
41
25
58
18
18
26
34
18
42
67
28
18
39
87
27
53
8
10
23
76
113
21
68
26
46
55
12
7
42
13
65
77
18
15
41
25
25
37
33
41
49
25
25
29
41
25
41
29
17
33
21
34
42
26
1
33
34
45
9
102
41
74
38
26
29
73
39
58
114
42
25
33
42
42
18
25
49
25
13
9
25
25
33
25
41
29
49
37
34
66
9
18
26
18
9
18
43
87
113
26
29
78
57
51
65
55
34
45
57
18
29
41
25
41
29
73
97
49
37
33
25
33
41
29
37
49
26
34
56
34
46
46
42
26
74
46
56
76
58
46
26
41
36
47
115
76
34
94
99
114
13
46
129
107
13
18
10
45
5
41
57
26
61
1
36
34
17
57
17
41
57
73
61
57
17
49
33
65
49
49
25
41
29
16
45
41
57
26
66
26
26
6
86
18
81
10
66
131
31
18
76
63
71
24
10
128
53
42
11
19
49
31
89
36
89
10
36
23
42
41
57
57
45
81
61
33
49
69
89
65
41
57
45
10
34
72
46
16
58
64
49
86
18
58
106
6
78
74
121
99
6
26
86
49
36
79
6
42
97
26
42
92
86
77
47
16
26
18
47
106
66
26
10
66
17
25
41
17
41
17
33
21
36
43
39
26
58
34
34
42
18
16
26
26
26
26
66
86
81
26
36
36
71
13
37
113
26
81
26
16
42
11
73
31
57
46
46
42
92
55
10
36
16
36
42
26
36
36
73
33
153
31
58
19
23
21
62
104
21
69
35
68
17
33
26
128
46
59
33
57
45
9
25
57
25
9
9
41
9
25
13
37
17
9
49
65
9
25
13
10
31
36
23
25
26
18
36
41
18
21
34
42
1
31
50
50
85
16
39
66
66
121
59
34
55
31
11
58
33
66
34
50
57
14
37
41
42
83
61
42
127
16
22
33
49
37
26
65
66
42
43
47
26
26
11
18
16
26
15
36
42
77
26
113
93
79
29
6
61
119
57
33
42
11
57
51
99
41
41
50
43
21
18
36
36
18
9
25
10
26
25
49
41
25
49
65
9
25
13
26
26
19
33
26
26
18
26
34
18
26
26
6
